number,name,diameter_km,H,G,epoch_tdb,e,a,i,node,peri,M,class,soln_date,U
38613,38613,24.016,12.22,,2461200.5,.1364655425289525,3.963869242376671,15.18834548667461,260.5977841247817,26.6899756080468,304.0930706091183,OMB,2026-06-06,0
38614,38614,17.282,12.10,,2461200.5,.02651006173758719,5.274358935112259,17.17411333033867,134.4533069308326,349.1243251787638,59.36573258459747,TJN,2026-06-06,0
38615,38615,21.294,12.44,,2461200.5,.1616768685109651,5.179852154965523,3.967112901844692,270.3864359963468,142.3575788056196,128.9503026732235,TJN,2026-06-06,0
38617,38617,16.191,12.13,,2461200.5,.04114083325041962,5.211870380593702,12.80823824154786,86.60972210437501,281.3876015660957,174.7055876203782,TJN,2026-06-06,0
38619,38619,21.498,11.75,,2461200.5,.1559580308458162,5.180709314658532,14.08605855187292,149.4476181578817,263.3363411146105,125.0501965110845,TJN,2026-06-06,0
38701,38701,21.793,12.19,,2461200.5,.141332518438515,3.969405486891586,9.872608199727562,96.66870945963261,45.47252363570617,326.7005483300218,OMB,2026-06-06,0
38909,38909,15.129,13.02,,2461200.5,.04950420712179978,3.050156383632846,12.72539015588563,87.12888732054243,299.0116639404991,352.3537951481331,MBA,2026-06-06,0
39263,39263,15.755,13.29,,2461200.5,.2670608199524523,3.087963492720404,17.14678139579052,157.9539494736064,109.5151207757883,145.1241545759086,MBA,2026-06-06,0
39264,39264,35.944,10.81,,2461200.5,.07109801353298276,5.257791795660803,18.17459248487007,207.2016092262995,208.0965352874185,129.2040677199348,TJN,2026-06-06,0
39266,39266,15.831,12.66,,2461200.5,.248886026147555,3.967832537603216,7.037137062711285,105.1228708374681,189.2152995115496,281.1941711910428,OMB,2026-06-06,0
39275,39275,20.731,12.18,,2461200.5,.08531440956553822,5.235974523271292,18.00177585462563,84.33242470097112,24.4995788831924,71.31013244737007,TJN,2026-06-06,0
39278,39278,20.120,12.02,,2461200.5,.07876612655261109,5.247330229003937,6.008031938450221,27.5988390232423,40.14676505361046,98.22654095019183,TJN,2026-06-06,0
39282,39282,18.764,12.36,,2461200.5,.181280772500309,3.959742268026846,6.885406410020498,278.3489747979941,356.4164238490789,306.0348747023257,OMB,2026-06-06,0
39284,39284,17.213,12.12,,2461200.5,.05059479538299416,5.20629582637324,8.994058640422857,228.8388279726811,259.5568993745299,64.99550866150415,TJN,2026-06-06,0
39285,Kipkeino,17.602,12.69,,2461200.5,.08185480669773143,5.185727308294889,6.485525204387045,330.6622765344925,129.1338944472636,97.54469551854943,TJN,2026-06-06,0
39286,39286,20.796,12.31,,2461200.5,.06920361950005595,5.275917118033427,4.644556415054018,79.23267439182607,1.025386275367044,90.75317921485301,TJN,2026-06-06,0
39294,39294,19.223,12.38,,2461200.5,.06584657180055808,3.947210716823022,12.09035582100128,128.46204577842,52.55914301206057,47.56666267405998,OMB,2026-07-15,0
39362,39362,15.328,12.07,,2461200.5,.06256706257931878,5.120375814797897,9.727474972678595,180.475169355924,284.5524216547775,86.50035510095432,TJN,2026-06-06,0
39369,39369,33.218,11.16,,2461200.5,.05813778392898944,5.169291971919936,18.1516464428247,354.6165136102293,261.2767412864982,286.4244601283875,TJN,2026-06-06,0
39427,Charlottebronte,15.312,12.77,,2461200.5,.1809103809192476,3.986584267265715,3.860001709987035,68.37239588832375,240.0176198368502,268.9216013280167,OMB,2026-06-06,0
39459,39459,15.290,13.54,,2461200.5,.1450584749663988,3.086941696556117,17.78875605057805,41.72131847267992,281.8158841581457,32.06154499040525,MBA,2026-06-06,0
39474,39474,26.068,11.72,,2461200.5,.08816031099050228,5.260548273307632,13.0552750917811,71.59765993955831,220.406687066407,116.6687015613706,TJN,2026-06-06,0
39510,39510,16.520,12.86,,2461200.5,.2147184157721505,2.980926977754027,17.92809716399687,341.9506089538859,145.0116838453215,247.7869062413262,MBA,2026-03-12,0
39789,39789,17.670,12.87,,2461200.5,.06873983991048463,3.195050530460863,23.24473806561008,92.3840832087914,179.9894500406349,7.333720872703157,MBA,2026-06-06,0
39794,39794,19.594,12.25,,2461200.5,.03046528930539808,5.185222633132439,15.48542713807329,28.89738524118363,35.33370579999949,134.2717617104437,TJN,2026-06-06,0
39795,Marson,18.342,12.68,,2461200.5,.09716285862327174,5.178770153687656,6.728759030369559,344.8745913312754,81.33104979323153,129.5898675082341,TJN,2026-06-06,0
40207,40207,17.247,12.99,,2461200.5,.1144559650041888,3.16866884016492,7.190472004834318,170.0847384054097,273.2988236696233,256.112448965616,MBA,2026-08-11,0
40246,40246,19.914,12.28,,2461200.5,.141962218763907,3.942530449116162,11.27963985378115,243.4292371222719,306.8480600152002,71.94668520758668,OMB,2026-06-06,0
41042,41042,17.794,12.81,,2461200.5,.2831043804789717,3.171102401442953,25.37288630751187,87.43934950412428,78.35537290248014,131.7624438001888,MBA,2026-03-12,0
41278,41278,16.329,13.11,,2461200.5,.1256725176696042,3.964077567811156,7.984657338739835,258.1338209369981,304.3211738942701,41.11315650303256,OMB,2026-06-06,0
41283,41283,17.712,12.41,,2461200.5,.2113978160280993,3.967832642423824,11.59984153069117,84.93453689051474,273.442491526601,197.5588004340312,OMB,2026-06-06,0
41340,41340,34.950,11.23,,2461200.5,.05835906157982061,5.163176571102634,33.16544759112615,183.2878011090258,287.5253396493027,67.05882162918375,TJN,2026-06-06,0
41350,41350,15.978,12.15,,2461200.5,.081675026202746,5.226705977630004,9.699013314375911,294.2710426651664,105.9303053601195,133.1417235113377,TJN,2026-06-06,0
41351,41351,15.109,13.04,,2461200.5,.02853511406140252,3.921240455734606,5.85043495219599,51.56454315770102,109.7659801435488,90.06804819731356,OMB,2025-08-02,0
41353,41353,17.480,12.09,,2461200.5,.07760325834850289,5.236578590801321,9.96775781873937,92.71886019408649,314.3824032443553,147.9254667903184,TJN,2026-06-06,0
41359,41359,15.759,12.39,,2461200.5,.02707343863943744,5.170210577527844,6.761024264673557,102.7783954461091,343.5593167673161,133.2050431192754,TJN,2026-06-06,0
41379,41379,31.006,11.44,,2461200.5,.06187553073692384,5.130011397486774,25.91920854983611,104.9611916264184,344.7408459102388,102.4792583013553,TJN,2026-06-06,0
41397,41397,20.059,12.97,,2461200.5,.06426314851949283,3.238308432808378,13.9056640411381,237.2619814190639,135.1444828354265,271.793370699844,OMB,2026-06-06,0
41406,41406,15.687,12.83,,2461200.5,.2008356266443083,3.128199448704275,22.08564126744491,221.4384080401267,55.74644235954877,71.64362601899734,MBA,2026-06-06,0
41427,41427,17.589,12.49,,2461200.5,.08102607855611638,5.314904884224711,5.651510680870399,68.40634047250806,15.64582931381066,118.4594460433189,TJN,2026-06-06,0
41488,Sindbad,18.149,12.62,,2461200.5,.1555239536836374,3.956018554750769,9.626602147138318,148.4426001060457,311.6173178185485,6.711603287324156,OMB,2026-06-06,0
42168,42168,18.934,11.71,,2461200.5,.05673478757282552,5.187169702514382,13.97840445852855,120.107011460243,184.2371924722318,252.5238719701701,TJN,2026-06-06,0
42179,42179,15.216,12.35,,2461200.5,.05461378612562435,5.258681772132127,6.610367910061944,81.62583067978858,320.1505263496105,135.2787337874705,TJN,2026-06-06,0
42182,42182,18.233,12.21,,2461200.5,.03181873812014734,5.197850718294984,6.576876930390835,93.17087359191673,323.5282799413138,137.2578854805247,TJN,2026-06-06,0
42187,42187,38.322,11.45,,2461200.5,.03339282873431793,5.20452274868757,24.19221546947484,9.471206169687267,254.4718685072499,267.4216053991553,TJN,2026-06-06,0
42200,42200,16.039,12.09,,2461200.5,.03689479251740953,5.346889721817962,6.468563608427879,10.6421457237834,5.405581278130741,151.5515831758904,TJN,2026-06-06,0
42237,42237,17.987,12.45,,2461200.5,.127546412747415,3.975097888728447,9.037386228847224,199.449338804052,108.3230530509554,301.212248083521,OMB,2026-06-06,0
42277,42277,19.765,12.16,,2461200.5,.04835785082712226,5.140832602336278,6.137349051079632,115.3808301034412,41.9817893050897,260.2879058294738,TJN,2026-06-06,0
42355,Typhon,192.000,7.63,,2461200.5,.5373369633806973,37.779686289583,2.427633039713239,351.8312522173027,158.8743984031273,31.1374810998466,TNO,2026-06-06,1
42367,42367,32.160,11.05,,2461200.5,.04513193270450612,5.234805328424168,29.02487263641224,187.959926241569,340.5081412505442,35.37764224504254,TJN,2026-06-06,0
42554,42554,27.397,11.81,,2461200.5,.02840211501020219,5.126062279724075,17.52386725625141,178.5339409017664,130.8650261974395,226.3541890054608,TJN,2026-06-06,0
42555,42555,17.909,12.60,,2461200.5,.1115629657640157,5.248780397929057,6.4354148488836,165.285058335929,187.813599891424,183.4270822714065,TJN,2026-06-06,0
43110,43110,15.794,13.05,,2461200.5,.1513881005977823,3.201221138184243,10.87238285720378,90.76756929783728,85.91729638144093,121.2341527476567,OMB,2026-03-13,0
43139,43139,17.568,12.94,,2461200.5,.07276187793560195,3.197897864628527,14.85445446652311,283.8363327684069,124.4961716041249,275.4841201767373,MBA,2026-08-11,0
43152,43152,16.224,13.22,,2461200.5,.1851516110669835,3.143324622788494,8.450822979121389,266.5637051387984,291.8767170835815,148.6074034796699,MBA,2026-08-11,0
43173,43173,17.783,12.56,,2461200.5,.06068174835490046,3.161987669015708,16.84211697203263,86.3778877764796,204.0254524198905,64.89080507879349,MBA,2026-03-13,0
43199,43199,15.526,13.03,,2461200.5,.05009971286899865,3.111465177536079,9.132296798971215,85.82433158704561,216.0034395962779,53.80111878447633,MBA,2026-08-11,0
43202,43202,15.671,12.46,,2461200.5,.1174903714326785,3.163368028436945,23.76223354186138,95.19048182982328,49.43299683136279,193.7128931153129,MBA,2026-08-11,0
43212,Katosawao,19.212,12.38,,2461200.5,.05911551720255111,5.289367660455838,6.474659969996845,223.2237940577002,260.142382433428,56.98717213890151,TJN,2026-06-06,0
43231,43231,18.221,12.48,,2461200.5,.1731240534386169,3.153917026987005,13.3636726241883,227.7155307589516,9.924296062911873,137.6067152967381,MBA,2026-06-06,0
43354,43354,17.439,12.32,,2461200.5,.09907506196169952,3.148177741275114,22.61688474549758,59.34109413718835,285.1376513519658,274.8205830538336,MBA,2026-06-06,0
43390,43390,27.208,12.67,,2461200.5,.07689657260852473,3.389511263074547,20.31565522816941,101.851481997307,153.02849192357,217.3800361582561,OMB,2026-06-06,0
43812,43812,15.563,12.72,,2461200.5,.2089471783823728,3.154799822792218,12.54540798757343,292.1803855503458,98.15329610956501,58.12115727411929,MBA,2026-06-06,0
43940,43940,15.765,12.77,,2461200.5,.2308510001769662,3.947785569912677,6.491704914994359,86.40773326992239,300.2038647998534,320.0885130525322,OMB,2026-06-06,0
44566,44566,27.818,12.21,,2461200.5,.1995311124675684,3.347593601127093,25.39483175027451,287.0682471945856,88.90810348439409,266.8962034877651,OMB,2026-06-06,0
45453,45453,16.060,13.21,,2461200.5,.05065726323843055,3.21298258966381,20.47241737336651,257.46138621,131.2596089720244,295.2583808784373,OMB,2026-08-11,0
45468,45468,15.085,12.92,,2461200.5,.08896478307580925,3.170504367181999,21.02444313229928,311.6823041382315,132.3941970958157,312.9010408212523,MBA,2026-08-11,0
45502,45502,16.772,12.64,,2461200.5,.05091530541356896,3.152828528480863,16.64062441716705,84.90308124072327,145.3028839862223,165.4905877989868,MBA,2026-06-06,0
45566,45566,18.211,13.02,,2461200.5,.1460373916848945,3.164666976559779,25.3951796527356,153.0514311213399,336.0485448956061,282.5989944059283,MBA,2026-03-13,0
45602,45602,15.120,12.97,,2461200.5,.03923797120342972,3.208416246838761,21.16109391115052,330.37054475356,283.7121564309525,133.442845666967,OMB,2026-08-11,0
45739,45739,15.519,12.77,,2461200.5,.3184046771112746,3.994585730593677,7.358064728508921,37.26062319887603,338.1781306410761,318.4095556727452,OMB,2026-06-06,0
45822,45822,19.063,12.37,,2461200.5,.190584671218262,5.245116211133074,7.301461998622321,91.93729606700516,271.9237044581307,52.61784589537227,TJN,2026-06-06,0
45850,45850,15.309,12.66,,2461200.5,.1012917638565676,3.966536029471091,10.31831869087139,129.8342134464313,345.3382231920191,10.35153146701753,OMB,2026-06-06,0
46231,46231,16.494,12.73,,2461200.5,.1066351996284323,3.217633706516272,10.7055832190691,238.9214798785815,353.9097403587987,116.2413471023016,OMB,2025-11-20,0
46263,46263,16.011,13.60,,2461200.5,.06222120087458709,3.140758671928302,17.91894277497575,143.7662353453529,359.9944296062031,230.6716062216081,MBA,2025-11-07,0
46299,46299,15.348,13.09,,2461200.5,.1775920634333698,3.162317423629576,9.37223540688386,262.3411597674518,158.0786466811983,54.1313523092055,MBA,2026-06-06,0
46436,46436,15.042,13.12,,2461200.5,.3763342156685561,2.89291432807267,14.27220797998365,271.6565805006007,60.30359809604457,290.7791880545397,MBA,2026-06-06,0
46564,46564,21.536,12.23,,2461200.5,.1331892156920726,3.181468936835148,17.17593009649851,19.81145484944187,102.8454392304246,302.1776105580114,MBA,2026-06-06,0
46629,46629,15.629,13.23,,2461200.5,.2451078603363693,3.951557185936355,1.696481039536946,303.7769897335542,46.20708691249935,2.455877548906272,OMB,2026-08-07,0
46670,46670,20.490,12.56,,2461200.5,.08441096180561787,3.178904635513854,17.58655584732877,156.8306186793821,22.32141495773284,229.8796021685084,MBA,2026-06-06,0
46676,46676,18.107,12.08,,2461200.5,.1189725491639451,5.138146297294074,11.55032192105576,173.4575186330071,73.4640389318552,280.5891203949628,TJN,2026-06-06,0
46925,Bradyharan,16.091,13.05,,2461200.5,.04989888774606015,2.609240657872545,27.63758143387955,304.7969982539257,353.1018157324808,282.6289113735276,MBA,2026-06-06,0
47078,Llebaria,15.838,13.11,,2461200.5,.03972044930162225,3.228276373919137,15.87303847446963,121.6832576826274,254.1174269000781,14.62338716144194,OMB,2026-08-11,0
47139,47139,16.486,12.80,,2461200.5,.1602266770994947,3.153635066100994,23.14929877195109,350.6548379750472,97.92598403233727,31.01941780531451,MBA,2026-06-06,0
47678,47678,15.678,13.01,,2461200.5,.1134201258888231,3.119262819721127,16.59397253763585,191.1809114332452,35.53984235457157,227.3647662314761,MBA,2026-06-06,0
47735,47735,15.595,12.41,,2461200.5,.06453633536777797,3.229237542210716,16.33123195754775,348.2819376045989,263.4263828571671,108.4364553194312,OMB,2026-03-13,0
47786,Michaelleinbach,18.462,13.00,,2461200.5,.1248030668434226,2.952120765578934,14.26872418643897,223.9235166608709,324.810023261226,42.82332330720813,MBA,2026-06-06,0
47870,47870,18.043,12.79,,2461200.5,.07655603463982791,3.22830441951869,16.03522211747816,115.4016484755448,112.923048480151,142.4403610402928,OMB,2026-03-13,0
47907,47907,15.313,12.86,,2461200.5,.2916027856128366,3.965141661899442,1.744798196622834,94.3550527803248,265.369779558645,350.3552094463984,OMB,2025-11-05,0
47946,47946,18.333,12.79,,2461200.5,.06547937234476765,3.213421333728109,21.1206540443816,247.6498143776339,205.296170848179,327.3334777833186,OMB,2026-06-06,0
47955,47955,21.452,12.17,,2461200.5,.06793398745167391,5.107422333872537,3.240346753541921,218.2799616414976,101.0516658602989,104.1081268881075,TJN,2026-06-06,0
47956,47956,19.482,12.09,,2461200.5,.07051921932982635,5.177632648655607,9.657958904943875,26.98972593112046,301.992945352711,108.220759949284,TJN,2026-06-06,0
47957,47957,26.634,11.82,,2461200.5,.0838368946629641,5.261661795437233,7.584604890417247,153.7760652268014,154.735168955509,85.41420619781802,TJN,2026-06-06,0
47962,47962,24.011,11.97,,2461200.5,.09114578264416844,5.270839250428814,20.10204941482536,19.43575998577091,4.813326337184222,33.86429865626697,TJN,2026-06-06,0
47963,47963,26.772,11.96,,2461200.5,.02832491127376862,5.25264975900934,13.24946952320978,185.6103312845643,104.7812927929861,114.3554938349429,TJN,2026-06-06,0
47964,47964,16.521,12.03,,2461200.5,.1421407889167312,5.206532825973059,14.0064740211864,259.3572025655218,100.0731394283788,58.08627560958833,TJN,2026-06-06,0
47967,47967,20.964,12.02,,2461200.5,.1141587514348527,5.22941256966601,6.449046456037977,254.5762252308896,6.146164301172329,161.0720023420623,TJN,2026-06-06,0
47969,47969,23.480,11.91,,2461200.5,.05610021930686762,5.280986568361102,16.9149281383627,110.4641080431869,279.2065240277547,25.1604600678443,TJN,2026-06-06,0
48249,48249,18.713,12.15,,2461200.5,.01362197681505534,5.090958700633543,7.54404730697094,100.4382068171735,274.9781164394769,19.37764200695,TJN,2026-03-13,0
48254,48254,21.049,12.53,,2461200.5,.1080821019541352,5.199599338045014,31.76275745800042,47.20221525203723,293.3562759137635,91.26023623152523,TJN,2026-06-06,0
48269,48269,21.961,12.21,,2461200.5,.04544966959815002,5.16889849458298,15.74549517414041,162.5707922059283,41.4478208786965,341.7798714371493,TJN,2026-06-06,0
48373,Gorgythion,20.267,12.18,,2461200.5,.01089138846407548,5.298474609954626,27.19890005279667,208.1987738021167,51.95835660349595,176.8164140483449,TJN,2026-06-06,0
48438,48438,36.052,10.87,,2461200.5,.03242071271307929,5.162463006722474,31.36719717743727,95.8443905535366,291.4700663740392,49.44859576137753,TJN,2026-06-06,0
48462,48462,15.366,12.92,,2461200.5,.08520521507671786,3.170696304189659,20.22904432166649,320.7950811025821,277.420806911183,143.5150444000775,MBA,2026-08-07,0
48498,Murahashi,17.654,12.80,,2461200.5,.1487415192691024,3.181057680553541,18.97280636903284,309.8222168270344,201.3836708804415,305.6091584040315,MBA,2026-06-06,0
48668,48668,15.334,13.29,,2461200.5,.2085710827295001,3.190310994176603,9.400123266605581,272.8011482995855,128.4121274687638,149.7920242625056,MBA,2026-06-06,0
48764,48764,28.043,11.54,,2461200.5,.09101126281881584,5.176986343715141,25.63331482668349,96.71790915677919,305.1959345981183,359.5175995948019,TJN,2026-06-06,0
48767,Skamander,21.815,12.07,,2461200.5,.06606134448170278,5.197756148438056,29.08806271950616,227.9867887977464,103.447326335254,63.11511590110096,TJN,2026-06-06,0
48832,48832,16.753,13.02,,2461200.5,.2227114470024523,2.996182287787378,17.33870961343574,249.7393294180228,213.0680624674553,152.7652416454777,MBA,2025-11-05,0
