id,label,vmag,src,ra,dec,epoch,pmra,pmdec,plx,rv,hip,tyc,hr
Gaia DR3 6851168454323158016,TYC 6896-1429-1,9.01,G,299.76299884,-25.092538022,2016.0,11.121764175782559,0.16644936488891954,1.1955727013361381,-69.431404,,6896-1429-1,
Gaia DR3 6864170488559731968,TYC 6325-137-1,9.11,G,299.763133655,-22.264431449,2016.0,-6.3904196237134805,-5.078776302316111,1.3061173183300494,-77.167816,,6325-137-1,
Gaia DR3 6878188570320171008,TYC 5750-759-1,9.61,G,299.775766037,-14.998317799,2016.0,-1.7919192144126341,-5.505926383117292,2.0024684177844407,-31.239344,,5750-759-1,
Gaia DR3 6753943245283232640,TYC 6900-2234-1,8.95,G2,299.787968483,-27.247037176,2016.0,0.0,0.0,0.0,25.368967,,6900-2234-1,
Gaia DR3 6864290747643201536,TYC 6325-1394-1,8.19,G,299.793664723,-21.924335746,2016.0,-214.0382393214962,-68.3067636916172,18.67170151174187,17.580156,,6325-1394-1,
Gaia DR3 6871343461901032192,Gaia DR3 6871343461901032192,8.62,G,299.80091416,-16.033374673,2016.0,-8.27500208565052,-4.0875341753684875,4.990331620880847,-15.233713,,,
Gaia DR3 6867080827117322112,TYC 6321-749-1,8.78,G,299.821674999,-19.600079605,2016.0,12.647059726752156,8.091100864109896,3.6120641873611077,-5.990393,,6321-749-1,
Gaia DR3 6871022301425830912,TYC 6317-866-1,9.95,G,299.882329728,-17.060402388,2016.0,3.856695704083342,-3.7559847171038645,1.1004857935835795,-30.251062,,6317-866-1,
Gaia DR3 6851345063377730944,TYC 6896-18-1,9.44,G,299.891521099,-24.442772883,2016.0,-3.3541911096851185,-6.631962174240568,1.2199657960012271,-25.50586,,6896-18-1,
Gaia DR3 6864261988542010496,Gaia DR3 6864261988542010496,6.77,G,299.891892176,-22.211361638,2016.0,0.47604132524825804,-10.056221936819295,4.038369325189835,-12.249436,,,
Gaia DR3 6754201012041074048,TYC 6900-1835-1,9.87,G,299.898747046,-26.422981157,2016.0,5.591036741918497,-17.8763634019724,1.437768283128766,56.855946,,6900-1835-1,
Gaia DR3 6866905901690264960,HIP 98413,9.2,G,299.941266856,-20.210591648,2016.0,-22.295372013758872,-41.00287930502192,28.705883216096005,-20.20551,98413,6321-340-1,
Gaia DR3 6878580687952479488,TYC 5750-2101-1,10.26,G,299.944951508,-14.089763872,2016.0,8.636495046987742,3.9699676032250526,1.0442268980504537,-37.33572,,5750-2101-1,
Gaia DR3 6851327161953960832,TYC 6896-218-1,9.78,G,299.951174221,-24.591206193,2016.0,9.29231213906792,-38.77269363869629,2.942909701066579,-31.955462,,6896-218-1,
Gaia DR3 6850343717522528896,TYC 6896-637-1,8.99,G,299.976793739,-25.862541447,2016.0,-54.040391001664965,-37.3691944590188,9.665827791105004,21.99633,,6896-637-1,
Gaia DR3 6877363318123534720,TYC 6313-1446-1,9.23,G,299.977671849,-15.703601656,2016.0,2.7614391230381683,-19.502748939586656,2.103986912813741,-6.9938836,,6313-1446-1,
Gaia DR3 6851964397661136640,TYC 6892-1302-1,9.57,G,299.980082732,-23.718753234,2016.0,-26.273639228783395,-5.04033693409443,2.5931373774715145,18.527632,,6892-1302-1,
Gaia DR3 6864273224176473984,TYC 6325-1682-1,9.39,G,299.999754517,-22.073339495,2016.0,1.72436251245908,-2.6617586786147016,1.1100186476985967,-26.734297,,6325-1682-1,
Gaia DR3 6864314180984747392,TYC 6326-1663-1,8.94,G,300.01307014,-21.768984233,2016.0,-15.433026515072624,12.84731684274061,3.090967616613528,-25.158953,,6326-1663-1,
Gaia DR3 6871076383654560640,Gaia DR3 6871076383654560640,11.76,G,300.041115207,-16.547322778,2016.0,-1.8034585687474065,1.411717239006261,1.1451342105461955,0.0,,,
Gaia DR3 6753871055472597760,TYC 6900-1098-1,8.93,G,300.055366315,-27.637119331,2016.0,16.841103438661904,-14.769004924000313,2.425337391517547,-24.692202,,6900-1098-1,
Gaia DR3 6851570802559571200,HIP 98471,8.47,G,300.084830097,-23.956358329,2016.0,19.221421791196263,-27.411963324997018,4.600191508291512,0.0,98471,6892-872-1,
Gaia DR3 6866098447837732992,HIP 98477,8.97,G,300.094896766,-20.857103224,2016.0,1.9540683841295674,-10.608913586282874,3.1480528998934507,-46.09076,98477,6326-326-1,
Gaia DR3 6850342824169288192,HIP 98479,8.92,G,300.102885966,-25.897766357,2016.0,-0.2974722164551329,-25.806712279065973,2.766783827793217,-5.875174,98479,6896-1378-1,
Gaia DR3 6877310133547083392,HIP 98488,7.19,G,300.124325283,-15.887067855,2016.0,-31.411594889403684,-26.498096428542933,13.212609967034497,0.0,98488,6314-2120-1,
Gaia DR3 6867022656080152576,HIP 98489,7.74,G,300.128929105,-19.857065861,2016.0,-9.235190054403589,-1.0429233178318884,3.029077198496069,23.143328,98489,6322-1489-1,
Gaia DR3 6877309411992575872,TYC 6314-706-1,9.13,G,300.148912802,-15.882513294,2016.0,-14.166803996437087,-11.988499261600417,1.3098724584271124,-31.426884,,6314-706-1,
Gaia DR3 6850368628333282688,TYC 6896-960-1,8.99,G2,300.153470538,-25.702728647,2016.0,0.0,0.0,0.0,0.0,,6896-960-1,
Gaia DR3 6850338769720135168,TYC 6896-1301-1,9.01,G,300.160952087,-25.942941171,2016.0,19.246581166928788,-27.99688699672307,1.6796429478786,-106.35206,,6896-1301-1,
Gaia DR3 6867742355160381440,HIP 98502,8.38,G,300.175981794,-18.28973915,2016.0,-4.732762768985523,-26.79223937411029,2.0682521854096096,-10.937069,98502,6318-1590-1,
Gaia DR3 6867821691796638464,TYC 6318-985-1,9.37,G,300.186728289,-17.955269927,2016.0,-0.9983295764713425,0.461139445466894,1.9968000893732611,-24.683779,,6318-985-1,
Gaia DR3 6877360126966761088,TYC 6314-1164-1,9.15,G,300.196119904,-15.724697522,2016.0,-51.003551325494016,-33.15880893178648,11.016931248587825,53.63796,,6314-1164-1,
Gaia DR3 6864189867450836864,TYC 6892-511-1,8.04,G,300.201274062,-22.637628703,2016.0,10.591345556450422,-27.10647509613976,3.9255546455939965,0.92699075,,6892-511-1,
Gaia DR3 6851375540465643648,TYC 6892-1410-1,9.31,G,300.21011385,-24.185253198,2016.0,166.3637188825176,9.471262770496349,14.122106043660741,-51.39852,,6892-1410-1,
Gaia DR3 6877298691754190720,TYC 6314-832-1,10.98,G,300.2142814,-16.021856683,2016.0,1.9101237252333787,-2.9652794686508948,0.8027399853211374,-4.377854,,6314-832-1,
Gaia DR3 6753958604086095232,TYC 6900-2237-1,8.93,G,300.220808452,-27.181436348,2016.0,15.952135568663849,-5.873448882478087,3.782939015275652,0.0,,6900-2237-1,
Gaia DR3 6753958604086093440,TYC 6900-2238-1,9.36,G,300.223243377,-27.182799836,2016.0,14.34038652299581,-6.52490961768796,3.4817710662408867,0.0,,6900-2238-1,
Gaia DR3 6850283313103383296,HIP 98521,7.94,G,300.228971192,-26.223645334,2016.0,16.83579363598508,5.636029710267797,5.397477057493812,14.286845,98521,6896-810-1,
Gaia DR3 6753990283765456768,TYC 6900-387-1,9.23,G,300.235357399,-26.722727778,2016.0,11.231547575646282,0.6820228899073912,2.9455136330102403,6.689373,,6900-387-1,
Gaia DR3 6878402463989982208,HIP 98544,7.09,G,300.276503532,-13.941249712,2016.0,-3.587543442078827,-24.139869529304594,6.6389937983272285,-69.79955,98544,5750-2096-1,
Gaia DR3 6878402395270495360,TYC 5750-2010-1,9.69,G,300.282129394,-13.954865573,2016.0,-1.888976849825132,-9.55917076631665,5.050912019003676,-28.003052,,5750-2010-1,
Gaia DR3 6864328818233604352,HIP 98550,8.29,G,300.290688753,-21.462734105,2016.0,97.2876247097341,27.52851610923034,8.079735476975673,-74.165825,98550,6326-781-1,
Gaia DR3 6878292134869735552,TYC 5750-1909-1,9.63,G,300.295262422,-14.682432851,2016.0,-19.559996298147226,-27.243015396294133,1.742845174674028,15.773396,,5750-1909-1,
Gaia DR3 6871077586245308416,TYC 6314-1715-1,9.08,G,300.301490196,-16.568181459,2016.0,-42.781488898553405,-86.45416543506484,14.174171248979743,-185.33144,,6314-1715-1,
Gaia DR3 6864324145309175168,HIP 98559,9.24,G,300.306968544,-21.560174845,2016.0,103.59280740548256,-133.33778869182473,15.844238403478986,-36.16193,98559,6326-752-1,
Gaia DR3 6877513268319887616,TYC 6314-670-1,11.89,G,300.321766069,-15.045192413,2016.0,0.599646289465322,-7.49220188331496,0.9501147491465294,0.0,,6314-670-1,
Gaia DR3 6878278322254864256,HIP 98570,7.99,G,300.332476599,-14.743301884,2016.0,3.6157351885280313,-23.416893635498422,3.5666174762423775,0.0,98570,5750-849-1,
Gaia DR3 6852175538254042752,HR 7643,6.01,G,300.349402237,-22.737365912,2016.0,8.497479850274221,-12.827072667962465,8.499757856458032,9.755788,98575,6892-1997-1,7643
Gaia DR3 6870974060353335680,TYC 6318-500-1,9.92,G,300.364089948,-17.136666201,2016.0,-4.737892392368395,-8.02576003617411,0.9878121735424412,39.244797,,6318-500-1,
Gaia DR3 6851258614275666304,HIP 98588,9.57,G,300.382814822,-24.845759963,2016.0,3.703400265237549,-4.744438518195069,0.8988177987879529,-7.934875,98588,6896-231-1,
Gaia DR3 6871005636949836928,HIP 98589,7.33,G,300.387350055,-16.869335631,2016.0,146.9851551209432,-75.96277344877117,29.262034640611304,-28.21966,98589,6314-6-1,
Gaia DR3 6871006255428310784,TYC 6314-72-1,9.7,G,300.397719945,-16.833101196,2016.0,1.200321345517529,2.3513360832424333,1.2372249039285297,-53.86741,,6314-72-1,
Gaia DR3 6865825665874625920,TYC 6326-1147-1,11.31,G,300.399095214,-21.522380992,2016.0,1.5815179708312512,-5.417895722347984,0.6762338176972749,-10.820108,,6326-1147-1,
Gaia DR3 6864242811508684672,HIP 98599,8.11,G,300.409059407,-22.111071288,2016.0,-9.394025955200187,-45.452494761028284,13.140882673415526,-14.7828245,98599,6326-1029-1,
Gaia DR3 6879019874128710912,TYC 5750-560-1,10.28,G,300.440987912,-13.371358776,2016.0,-2.1243279339917445,-7.495856905836654,0.786186366893063,19.067116,,5750-560-1,
Gaia DR3 6852013325928910720,TYC 6892-713-1,9.45,G,300.458521671,-23.118316161,2016.0,5.522000979237564,-32.701325913009356,2.504940479954766,-18.323277,,6892-713-1,
Gaia DR3 6867940851369145856,HIP 98623,7.94,G,300.465820967,-17.550137301,2016.0,8.864813878180936,-8.489301433119836,3.178976264156331,-15.082434,98623,6318-1074-1,
Gaia DR3 6878788804888223744,63 Sgr,5.71,G,300.494333199,-13.637165653,2016.0,36.99944113915819,11.168855916404445,10.989366264768345,-45.434464,98633,5750-2249-1,7649
Gaia DR3 6867122917797183872,Gaia DR3 6867122917797183872,7.79,G,300.505168027,-19.099240039,2016.0,27.489618319932426,-19.089824678324387,10.502154105524042,0.0,,,
Gaia DR3 6850373679214749440,TYC 6896-773-1,9.69,G,300.527066237,-25.634393133,2016.0,8.017276989971803,-7.343336596170563,1.3319607940232099,-22.657522,,6896-773-1,
Gaia DR3 6865843017542578816,HIP 98650,8.84,G,300.557487891,-21.088343177,2016.0,5.707282873501036,-2.291696797152955,3.173027964476006,-22.695414,98650,6326-696-1,
Gaia DR3 6753888475859801984,TYC 6900-1069-1,10.23,G,300.577862515,-27.493637559,2016.0,-0.42803881494871443,0.45503511779974865,0.7834149609328471,19.802002,,6900-1069-1,
Gaia DR3 6867871891374169856,TYC 6318-512-1,9.49,G,300.629959556,-17.90538779,2016.0,3.59923517485859,-18.75652485153059,7.228928610737708,-8.869986,,6318-512-1,
Gaia DR3 6877316799336437632,HIP 98676,7.92,G,300.63828041,-15.87429027,2016.0,-11.456559286755123,1.762035101382207,2.455088397347299,29.7292,98676,6314-465-1,
Gaia DR3 6852159938932586112,TYC 6892-56-1,9.05,G,300.659215724,-22.83378869,2016.0,2.26152255778326,-2.5876149382425995,1.1032679450780174,-49.527725,,6892-56-1,
Gaia DR3 6877124350441926912,TYC 6314-1732-1,9.07,G,300.701456803,-16.064467038,2016.0,11.278176410798915,-0.8265988356864962,2.613315673822595,0.0,,6314-1732-1,
Gaia DR3 6867758160640180352,TYC 6318-1542-1,9.11,G,300.70424323,-18.172063727,2016.0,-6.239181498407477,-1.2253920944203407,1.6236018942333734,12.474476,,6318-1542-1,
Gaia DR3 6867554613549892864,HIP 98707,7.63,G,300.728988192,-18.5465848,2016.0,51.41668409424082,-68.97643251667485,12.391136323932436,-37.423622,98707,6318-457-1,
Gaia DR3 6877499146468114048,TYC 6314-304-1,9.02,G,300.732177212,-15.187211766,2016.0,1.4906273937527428,-3.3478753694757724,2.1485610671833784,0.0,,6314-304-1,
Gaia DR3 6866068176908546176,TYC 6326-196-1,8.54,G,300.739139426,-20.745793089,2016.0,21.632108956586045,-44.53552274382069,5.0387177661675615,-29.012074,,6326-196-1,
Gaia DR3 6850300974008214144,HIP 98715,8.28,G,300.754001223,-26.041621525,2016.0,20.015045670712777,-3.544206385754899,5.0258829027972345,-16.015879,98715,6896-1522-1,
Gaia DR3 6867972737207003008,HIP 98724,7.59,G,300.773351747,-17.348431179,2016.0,-24.76747449589423,-31.07207879975764,4.327836987174904,57.187008,98724,6318-894-1,
Gaia DR3 6850522182002849536,TYC 6896-933-1,9.55,G,300.784847568,-25.00537741,2016.0,-0.9107154452776036,-11.372079076024527,1.446281214229017,-13.334551,,6896-933-1,
Gaia DR3 6864234122794545664,Gaia DR3 6864234122794545664,12.75,G,300.79623733,-22.127542674,2016.0,1.2678284036467153,-6.344381524644032,0.7687779489165637,-40.58935,,,
Gaia DR3 6867755240062367744,HIP 98732,7.88,G,300.803986169,-18.242135404,2016.0,-15.5741855032085,5.115164748943078,8.942043803446632,0.0,98732,6318-1424-1,
Gaia DR3 6850057535261121024,TYC 6900-2015-1,9.17,G,300.814424814,-26.633131298,2016.0,13.841671611974547,6.040737269601632,2.978461914656471,5.668656,,6900-2015-1,
Gaia DR3 6850507574816099328,TYC 6896-1224-1,9.59,G,300.826337773,-25.145646128,2016.0,-2.4621715490792244,10.105280867969578,5.439143808080883,14.723042,,6896-1224-1,
Gaia DR3 6851747003596309376,TYC 6892-1132-1,9.76,G,300.850656158,-23.947094504,2016.0,3.921215415219649,3.961543895661613,0.6896180520791488,-22.901516,,6892-1132-1,
Gaia DR3 6851789266074581760,TYC 6892-1213-1,11.46,G,300.856192929,-23.707988564,2016.0,2.7507579253552987,-23.20464039940354,1.4710662605727314,-4.137082,,6892-1213-1,
Gaia DR3 6852107677770371712,HIP 98752,7.98,G,300.872087867,-22.955899278,2016.0,5.327187908001285,1.230843952045624,3.929074991403159,-11.18853,98752,6892-180-1,
Gaia DR3 6852219449999866880,Gaia DR3 6852219449999866880,12.05,G,300.876767806,-22.268406227,2016.0,-12.802911504315894,8.302635362413795,0.6778927996388833,25.998775,,,
Gaia DR3 6877439291803403520,HIP 98760,7.22,G,300.889209673,-15.413385932,2016.0,18.291124035794155,-7.160433056014199,7.341623228986262,-25.459015,98760,6314-1176-1,
Gaia DR3 6867459815031559680,TYC 6322-892-1,9.58,G,300.905893189,-18.95800967,2016.0,-6.075908840471814,-9.455848408674004,2.2133780274759127,40.740795,,6322-892-1,
Gaia DR3 6877003610320755840,TYC 6314-108-1,8.65,G,300.918721098,-16.747657395,2016.0,9.913455874091909,-5.760623047152369,3.621787398285714,-31.540167,,6314-108-1,
Gaia DR3 6852192168367164544,HR 7658,6.43,G,300.934440689,-22.59549759,2016.0,-38.300646497968906,22.435172982303918,16.434827284448634,8.517185,98785,6892-1811-1,7658
Gaia DR3 6850432331286870016,TYC 6896-855-1,9.59,G,300.946939165,-25.310911154,2016.0,-4.878904578336744,-6.784520623775662,6.147702642735747,28.57389,,6896-855-1,
Gaia DR3 6867532279720017152,TYC 6322-180-1,9.62,G,300.966337296,-18.788704881,2016.0,-11.21021065170002,-13.336207373032254,2.587914302366557,12.70216,,6322-180-1,
Gaia DR3 6852198868516558080,TYC 6326-1337-1,9.6,G,300.966473904,-22.450306804,2016.0,2.87734069428528,-55.37955429874302,2.168824419175209,17.21626,,6326-1337-1,
Gaia DR3 6877452692101446528,TYC 6314-1550-1,9.39,G,300.973779816,-15.174378182,2016.0,10.136552781592973,-13.026737842633251,1.2203244550706385,-33.49047,,6314-1550-1,
Gaia DR3 6877478015228672384,TYC 6314-633-1,9.45,G,300.983864448,-15.054274163,2016.0,108.94431047353271,-10.88624242005061,12.021598306816834,-119.301765,,6314-633-1,
Gaia DR3 6877011341262075520,TYC 6314-1889-1,9.11,G,300.984544751,-16.631819392,2016.0,7.624357430621629,-0.6088449029905346,2.724344182607175,-5.4875617,,6314-1889-1,
Gaia DR3 6867968991995474048,TYC 6318-746-1,10.17,G,300.992005523,-17.250881923,2016.0,-15.578317758634116,1.4737785093614915,2.2838700969885917,0.26189923,,6318-746-1,
Gaia DR3 6852086890128511232,TYC 6892-1312-1,8.53,G,301.006659272,-23.225733565,2016.0,-107.03101761057364,-16.279230418619527,10.052018828538998,40.807693,,6892-1312-1,
Gaia DR3 6851677150248030080,HIP 98812,9.16,G,301.010270098,-24.353260048,2016.0,1.528236699274792,-23.10497384200868,2.3046529897041665,2.2792685,98812,6892-1591-1,
Gaia DR3 6867981361501302912,TYC 6318-704-1,9.63,G,301.01784967,-17.198344869,2016.0,-2.8278373999353295,-8.687068544434268,2.3882105160274514,18.94123,,6318-704-1,
Gaia DR3 6877026974943091200,TYC 6314-1431-1,9.23,G,301.019962639,-16.460124897,2016.0,11.78678355277571,-36.90531125164752,2.70349999193457,6.0115933,,6314-1431-1,
Gaia DR3 6867879450517024896,TYC 6318-927-1,10.18,G,301.020047953,-17.667877541,2016.0,-7.974689560193728,-8.153505401133677,0.7984729988181507,-58.725193,,6318-927-1,
Gaia DR3 6850426387052047488,TYC 6896-1038-1,10.06,G,301.073277568,-25.482666116,2016.0,-0.010325379226442055,2.6810721125645594,0.885916983129126,-24.267515,,6896-1038-1,
Gaia DR3 6850091001646725248,HIP 98839,8.17,G,301.075578693,-26.329884281,2016.0,32.79481263585684,-77.40902854647693,21.105741753738705,-9.777099,98839,6900-1905-1,
Gaia DR3 6877230522033892608,Gaia DR3 6877230522033892608,9.26,G,301.085765614,-15.707374998,2016.0,3.280348167666767,-5.420544451773028,3.293421110050353,0.0,,,
Gaia DR3 6877232270080495104,TYC 6314-1026-1,8.71,G,301.086822663,-15.67207395,2016.0,0.8349855768627434,-7.236359542409379,1.3498117059474153,0.0,,6314-1026-1,
Gaia DR3 6877119505718730368,TYC 6314-1297-1,9.07,G,301.088441368,-15.91495412,2016.0,37.399610905688775,-16.770497516961253,3.713965181244123,-78.975494,,6314-1297-1,
Gaia DR3 6873993486784760192,TYC 6318-670-1,10.2,G,301.104459301,-16.951673131,2016.0,11.858834955431359,-10.209235101980104,0.8908339841707965,-33.272873,,6318-670-1,
Gaia DR3 6852209210797968384,HIP 98851,7.5,G,301.109872827,-22.191580232,2016.0,-6.307186659541959,-87.50751634274363,11.557911074916214,7.703273,98851,6326-1324-1,
Gaia DR3 6851718824313291648,HIP 98854,8.56,G,301.113781979,-23.982808339,2016.0,21.844533604156908,-22.445548250039476,12.502080092185798,-28.092194,98854,6892-1517-1,
Gaia DR3 6877037695181415552,TYC 6314-1527-1,9.76,G,301.130735196,-16.479323061,2016.0,-4.5203194828944495,-4.127810757357265,0.9138769172085841,38.686745,,6314-1527-1,
Gaia DR3 6853722379316200192,TYC 6326-1263-1,9.38,G,301.132387757,-22.146156745,2016.0,-2.930949316812971,-0.501434771095193,1.0108748717742924,-1.7060485,,6326-1263-1,
Gaia DR3 6852102523809543936,TYC 6892-361-1,10.01,G,301.138825777,-22.893079505,2016.0,-0.9832602928282603,-11.454894107504137,0.9834457079418295,12.511745,,6892-361-1,
Gaia DR3 6877917441922705920,HIP 98866,9.12,G,301.158579688,-14.610417494,2016.0,4.729284856224245,-14.180049698357855,3.9416206862900456,-16.50801,98866,5751-832-1,
Gaia DR3 6877479217819474944,TYC 5751-606-1,9.46,G,301.161961594,-14.998874451,2016.0,6.204380425120236,1.958624662741107,1.0201526719976182,-33.458504,,5751-606-1,
Gaia DR3 6877114489196846720,TYC 6314-833-1,8.66,G,301.175973627,-16.025043729,2016.0,80.35840055104842,-18.87520273977581,28.274133930677888,-4.434748,,6314-833-1,
Gaia DR3 6865981590367058048,HIP 98875,9.23,G,301.191501729,-20.534163126,2016.0,6.902665515130941,-2.625614840471622,2.914243016665894,-14.816068,98875,6322-249-1,
Gaia DR3 6865778111996818560,TYC 6326-905-1,9.93,G,301.21296773,-21.538206519,2016.0,2.189477697535784,1.6744614076591176,1.3184717314385823,-26.995882,,6326-905-1,
Gaia DR3 6877053397581892480,TYC 6314-1544-1,9.35,G,301.218757085,-16.302778636,2016.0,78.90518432714434,-10.266787413878548,10.26763893337057,-49.44011,,6314-1544-1,
Gaia DR3 6853735504736298112,TYC 6326-1260-1,9.36,G,301.219347284,-21.913861206,2016.0,41.20295674435003,-23.21854231986801,7.170685402686536,0.0,,6326-1260-1,
Gaia DR3 6867885493531635584,TYC 6318-1174-1,9.9,G,301.24110096,-17.783947418,2016.0,0.4605978523566332,-0.041547750964199825,1.2945951003425453,21.474306,,6318-1174-1,
Gaia DR3 6865800407168335744,Gaia DR3 6865800407168335744,7.13,G,301.242046545,-21.314242327,2016.0,40.97236236700737,-31.08262896079765,5.591272225432042,-13.182165,,,
Gaia DR3 6867489295687042560,HIP 98901,8.19,G,301.258843138,-18.771252477,2016.0,10.017074627325231,2.192288190973006,4.5316045813447206,6.246931,98901,6322-787-1,
Gaia DR3 6877209734391211776,TYC 6314-1724-1,9.8,G,301.260951691,-15.905495138,2016.0,-8.453938006723973,-11.314522525095109,2.0072659572926455,-13.329683,,6314-1724-1,
Gaia DR3 6850012077327456128,HIP 98926,7.26,G,301.300093165,-26.8133043,2016.0,10.733763798462785,-8.836977099636655,6.214244348338086,19.02508,98926,6900-2235-1,
